,cloud_cover,time,pressure_kpa,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
24531,0,2020-01-04 03:00:00,1013,4,27,14,2020-01-04,03:00:00,1,3,6
24532,0,2020-01-04 04:00:00,1013,4,31,14,2020-01-04,04:00:00,1,4,6
24533,0,2020-01-04 05:00:00,1013,4,35,13,2020-01-04,05:00:00,1,5,6
24534,0,2020-01-04 06:00:00,1013,4,39,13,2020-01-04,06:00:00,1,6,6
24535,0,2020-01-04 07:00:00,1014,4,39,12,2020-01-04,07:00:00,1,7,6
24536,0,2020-01-04 08:00:00,1014,6,39,12,2020-01-04,08:00:00,1,8,6
24537,0,2020-01-04 09:00:00,1015,6,38,11,2020-01-04,09:00:00,1,9,6
24538,0,2020-01-04 10:00:00,1015,8,64,12,2020-01-04,10:00:00,1,10,6
24539,0,2020-01-04 11:00:00,1015,10,89,13,2020-01-04,11:00:00,1,11,6
24540,0,2020-01-04 12:00:00,1014,12,115,14,2020-01-04,12:00:00,1,12,6
24541,0,2020-01-04 13:00:00,1013,12,185,16,2020-01-04,13:00:00,1,13,6
24542,0,2020-01-04 14:00:00,1013,12,255,18,2020-01-04,14:00:00,1,14,6
24543,0,2020-01-04 15:00:00,1012,14,324,19,2020-01-04,15:00:00,1,15,6
24544,0,2020-01-04 16:00:00,1012,12,329,21,2020-01-04,16:00:00,1,16,6
24545,0,2020-01-04 17:00:00,1012,12,333,22,2020-01-04,17:00:00,1,17,6
24546,0,2020-01-04 18:00:00,1012,10,337,23,2020-01-04,18:00:00,1,18,6
24547,0,2020-01-04 19:00:00,1012,8,304,22,2020-01-04,19:00:00,1,19,6
24548,0,2020-01-04 20:00:00,1013,8,271,20,2020-01-04,20:00:00,1,20,6
24549,0,2020-01-04 21:00:00,1013,6,238,19,2020-01-04,21:00:00,1,21,6
24550,0,2020-01-04 22:00:00,1013,6,163,18,2020-01-04,22:00:00,1,22,6
24551,0,2020-01-04 23:00:00,1013,4,89,17,2020-01-04,23:00:00,1,23,6
24552,0,2020-01-05 00:00:00,1013,4,14,16,2020-01-05,00:00:00,1,0,7
24553,0,2020-01-05 01:00:00,1013,6,16,16,2020-01-05,01:00:00,1,1,7
24554,0,2020-01-05 02:00:00,1013,6,18,16,2020-01-05,02:00:00,1,2,7
24555,0,2020-01-05 03:00:00,1012,8,20,16,2020-01-05,03:00:00,1,3,7
24556,0,2020-01-05 04:00:00,1013,8,22,15,2020-01-05,04:00:00,1,4,7
24557,0,2020-01-05 05:00:00,1013,8,24,15,2020-01-05,05:00:00,1,5,7
24558,0,2020-01-05 06:00:00,1013,8,27,14,2020-01-05,06:00:00,1,6,7
24559,0,2020-01-05 07:00:00,1014,8,26,12,2020-01-05,07:00:00,1,7,7
24560,0,2020-01-05 08:00:00,1015,10,25,10,2020-01-05,08:00:00,1,8,7
24561,0,2020-01-05 09:00:00,1015,12,24,9,2020-01-05,09:00:00,1,9,7
24562,0,2020-01-05 10:00:00,1015,14,54,9,2020-01-05,10:00:00,1,10,7
24563,0,2020-01-05 11:00:00,1015,16,84,9,2020-01-05,11:00:00,1,11,7
24564,0,2020-01-05 12:00:00,1014,18,114,9,2020-01-05,12:00:00,1,12,7
24565,0,2020-01-05 13:00:00,1013,16,181,12,2020-01-05,13:00:00,1,13,7
24566,0,2020-01-05 14:00:00,1013,16,248,15,2020-01-05,14:00:00,1,14,7
24567,0,2020-01-05 15:00:00,1012,16,315,18,2020-01-05,15:00:00,1,15,7
24568,0,2020-01-05 16:00:00,1012,14,320,18,2020-01-05,16:00:00,1,16,7
24569,0,2020-01-05 17:00:00,1012,14,325,18,2020-01-05,17:00:00,1,17,7
24570,0,2020-01-05 18:00:00,1012,14,330,18,2020-01-05,18:00:00,1,18,7
24571,0,2020-01-05 19:00:00,1013,14,298,17,2020-01-05,19:00:00,1,19,7
24572,1,2020-01-05 20:00:00,1013,14,266,16,2020-01-05,20:00:00,1,20,7
24573,1,2020-01-05 21:00:00,1014,14,234,14,2020-01-05,21:00:00,1,21,7
24574,2,2020-01-05 22:00:00,1014,14,167,12,2020-01-05,22:00:00,1,22,7
24575,3,2020-01-05 23:00:00,1014,12,100,11,2020-01-05,23:00:00,1,23,7
24576,4,2020-01-06 00:00:00,1014,12,33,9,2020-01-06,00:00:00,1,0,1
24577,4,2020-01-06 01:00:00,1013,12,41,8,2020-01-06,01:00:00,1,1,1
24578,4,2020-01-06 02:00:00,1013,12,49,7,2020-01-06,02:00:00,1,2,1
24579,4,2020-01-06 03:00:00,1013,12,56,6,2020-01-06,03:00:00,1,3,1
24580,4,2020-01-06 04:00:00,1013,12,57,7,2020-01-06,04:00:00,1,4,1
24581,4,2020-01-06 05:00:00,1013,12,58,7,2020-01-06,05:00:00,1,5,1
24582,4,2020-01-06 06:00:00,1013,12,59,8,2020-01-06,06:00:00,1,6,1
24583,3,2020-01-06 07:00:00,1014,12,61,8,2020-01-06,07:00:00,1,7,1
24584,3,2020-01-06 08:00:00,1014,14,62,9,2020-01-06,08:00:00,1,8,1
24585,2,2020-01-06 09:00:00,1015,14,64,9,2020-01-06,09:00:00,1,9,1
24586,2,2020-01-06 10:00:00,1015,16,87,9,2020-01-06,10:00:00,1,10,1
24587,1,2020-01-06 11:00:00,1014,20,111,9,2020-01-06,11:00:00,1,11,1
24588,0,2020-01-06 12:00:00,1014,22,134,8,2020-01-06,12:00:00,1,12,1
24589,0,2020-01-06 13:00:00,1013,20,190,11,2020-01-06,13:00:00,1,13,1
24590,0,2020-01-06 14:00:00,1012,20,246,14,2020-01-06,14:00:00,1,14,1
24591,0,2020-01-06 15:00:00,1012,20,303,17,2020-01-06,15:00:00,1,15,1
24592,0,2020-01-06 16:00:00,1012,18,309,18,2020-01-06,16:00:00,1,16,1
24593,1,2020-01-06 17:00:00,1012,16,316,19,2020-01-06,17:00:00,1,17,1
24594,1,2020-01-06 18:00:00,1012,14,323,19,2020-01-06,18:00:00,1,18,1
24595,2,2020-01-06 19:00:00,1013,14,292,17,2020-01-06,19:00:00,1,19,1
24596,3,2020-01-06 20:00:00,1013,14,262,14,2020-01-06,20:00:00,1,20,1
24597,4,2020-01-06 21:00:00,1014,14,232,12,2020-01-06,21:00:00,1,21,1
24598,5,2020-01-06 22:00:00,1014,14,158,10,2020-01-06,22:00:00,1,22,1
24599,5,2020-01-06 23:00:00,1014,14,85,8,2020-01-06,23:00:00,1,23,1
24600,5,2020-01-07 00:00:00,1014,14,12,6,2020-01-07,00:00:00,1,0,2
24601,5,2020-01-07 01:00:00,1013,14,50,6,2020-01-07,01:00:00,1,1,2
24602,6,2020-01-07 02:00:00,1013,14,87,5,2020-01-07,02:00:00,1,2,2
24603,6,2020-01-07 03:00:00,1013,14,125,5,2020-01-07,03:00:00,1,3,2
24604,6,2020-01-07 04:00:00,1013,12,165,5,2020-01-07,04:00:00,1,4,2
24605,7,2020-01-07 05:00:00,1013,12,206,5,2020-01-07,05:00:00,1,5,2
24606,7,2020-01-07 06:00:00,1014,12,247,5,2020-01-07,06:00:00,1,6,2
24607,8,2020-01-07 07:00:00,1014,12,209,5,2020-01-07,07:00:00,1,7,2
24608,9,2020-01-07 08:00:00,1015,12,171,5,2020-01-07,08:00:00,1,8,2
24609,11,2020-01-07 09:00:00,1015,12,134,5,2020-01-07,09:00:00,1,9,2
24610,11,2020-01-07 10:00:00,1015,14,193,6,2020-01-07,10:00:00,1,10,2
24611,11,2020-01-07 11:00:00,1015,14,252,8,2020-01-07,11:00:00,1,11,2
24612,12,2020-01-07 12:00:00,1015,16,312,9,2020-01-07,12:00:00,1,12,2
24613,11,2020-01-07 13:00:00,1014,16,307,12,2020-01-07,13:00:00,1,13,2
24614,11,2020-01-07 14:00:00,1013,14,302,14,2020-01-07,14:00:00,1,14,2
24615,10,2020-01-07 15:00:00,1013,14,297,17,2020-01-07,15:00:00,1,15,2
24616,9,2020-01-07 16:00:00,1013,14,305,18,2020-01-07,16:00:00,1,16,2
24617,7,2020-01-07 17:00:00,1013,12,312,18,2020-01-07,17:00:00,1,17,2
24618,6,2020-01-07 18:00:00,1013,10,320,19,2020-01-07,18:00:00,1,18,2
24619,5,2020-01-07 19:00:00,1014,10,330,17,2020-01-07,19:00:00,1,19,2
24620,4,2020-01-07 20:00:00,1015,8,340,14,2020-01-07,20:00:00,1,20,2
24621,4,2020-01-07 21:00:00,1015,6,350,12,2020-01-07,21:00:00,1,21,2
24622,4,2020-01-07 22:00:00,1015,6,317,11,2020-01-07,22:00:00,1,22,2
24623,5,2020-01-07 23:00:00,1015,6,283,10,2020-01-07,23:00:00,1,23,2
24624,5,2020-01-08 00:00:00,1015,6,250,9,2020-01-08,00:00:00,1,0,3
24625,6,2020-01-08 01:00:00,1015,8,175,9,2020-01-08,01:00:00,1,1,3
24626,6,2020-01-08 02:00:00,1014,10,101,9,2020-01-08,02:00:00,1,2,3
24627,7,2020-01-08 03:00:00,1014,12,26,9,2020-01-08,03:00:00,1,3,3
24628,8,2020-01-08 04:00:00,1014,10,25,9,2020-01-08,04:00:00,1,4,3
24629,9,2020-01-08 05:00:00,1015,10,23,9,2020-01-08,05:00:00,1,5,3
24630,10,2020-01-08 06:00:00,1015,10,22,10,2020-01-08,06:00:00,1,6,3
24631,10,2020-01-08 07:00:00,1016,10,23,9,2020-01-08,07:00:00,1,7,3
24632,11,2020-01-08 08:00:00,1016,12,24,9,2020-01-08,08:00:00,1,8,3
24633,11,2020-01-08 09:00:00,1017,12,26,9,2020-01-08,09:00:00,1,9,3
24634,11,2020-01-08 10:00:00,1017,14,57,9,2020-01-08,10:00:00,1,10,3
24635,11,2020-01-08 11:00:00,1016,16,88,10,2020-01-08,11:00:00,1,11,3
24636,10,2020-01-08 12:00:00,1016,16,120,11,2020-01-08,12:00:00,1,12,3
24637,10,2020-01-08 13:00:00,1015,16,186,14,2020-01-08,13:00:00,1,13,3
24638,9,2020-01-08 14:00:00,1014,16,252,18,2020-01-08,14:00:00,1,14,3
24639,8,2020-01-08 15:00:00,1013,16,318,21,2020-01-08,15:00:00,1,15,3
24640,7,2020-01-08 16:00:00,1013,14,323,21,2020-01-08,16:00:00,1,16,3
24641,5,2020-01-08 17:00:00,1014,14,328,20,2020-01-08,17:00:00,1,17,3
24642,4,2020-01-08 18:00:00,1014,14,333,20,2020-01-08,18:00:00,1,18,3
24643,4,2020-01-08 19:00:00,1014,12,303,18,2020-01-08,19:00:00,1,19,3
24644,5,2020-01-08 20:00:00,1015,12,274,16,2020-01-08,20:00:00,1,20,3
24645,5,2020-01-08 21:00:00,1015,10,244,14,2020-01-08,21:00:00,1,21,3
24646,5,2020-01-08 22:00:00,1015,10,170,13,2020-01-08,22:00:00,1,22,3
24647,4,2020-01-08 23:00:00,1015,10,96,12,2020-01-08,23:00:00,1,23,3
24648,4,2020-01-09 00:00:00,1015,8,22,10,2020-01-09,00:00:00,1,0,4
24649,4,2020-01-09 01:00:00,1014,10,22,10,2020-01-09,01:00:00,1,1,4
24650,4,2020-01-09 02:00:00,1014,12,21,11,2020-01-09,02:00:00,1,2,4
24651,4,2020-01-09 03:00:00,1014,14,20,11,2020-01-09,03:00:00,1,3,4
24652,4,2020-01-09 04:00:00,1014,12,24,11,2020-01-09,04:00:00,1,4,4
24653,4,2020-01-09 05:00:00,1014,12,27,12,2020-01-09,05:00:00,1,5,4
24654,4,2020-01-09 06:00:00,1014,12,31,12,2020-01-09,06:00:00,1,6,4
24655,4,2020-01-09 07:00:00,1015,12,34,11,2020-01-09,07:00:00,1,7,4
24656,4,2020-01-09 08:00:00,1016,14,37,11,2020-01-09,08:00:00,1,8,4
24657,4,2020-01-09 09:00:00,1016,14,40,10,2020-01-09,09:00:00,1,9,4
24658,3,2020-01-09 10:00:00,1016,16,70,10,2020-01-09,10:00:00,1,10,4
24659,2,2020-01-09 11:00:00,1015,18,100,10,2020-01-09,11:00:00,1,11,4
24660,1,2020-01-09 12:00:00,1015,20,130,10,2020-01-09,12:00:00,1,12,4
24661,1,2020-01-09 13:00:00,1014,20,195,13,2020-01-09,13:00:00,1,13,4
24662,1,2020-01-09 14:00:00,1013,20,259,16,2020-01-09,14:00:00,1,14,4
24663,1,2020-01-09 15:00:00,1012,20,324,19,2020-01-09,15:00:00,1,15,4
24664,1,2020-01-09 16:00:00,1012,18,328,21,2020-01-09,16:00:00,1,16,4
24665,1,2020-01-09 17:00:00,1013,16,333,22,2020-01-09,17:00:00,1,17,4
24666,2,2020-01-09 18:00:00,1013,16,337,23,2020-01-09,18:00:00,1,18,4
24667,2,2020-01-09 19:00:00,1013,14,305,22,2020-01-09,19:00:00,1,19,4
24668,2,2020-01-09 20:00:00,1014,12,272,20,2020-01-09,20:00:00,1,20,4
24669,2,2020-01-09 21:00:00,1015,12,239,19,2020-01-09,21:00:00,1,21,4
24670,2,2020-01-09 22:00:00,1015,10,166,17,2020-01-09,22:00:00,1,22,4
24671,1,2020-01-09 23:00:00,1015,10,92,14,2020-01-09,23:00:00,1,23,4
24672,1,2020-01-10 00:00:00,1015,10,18,12,2020-01-10,00:00:00,1,0,5
24673,1,2020-01-10 01:00:00,1014,12,22,11,2020-01-10,01:00:00,1,1,5
24674,0,2020-01-10 02:00:00,1014,14,25,10,2020-01-10,02:00:00,1,2,5
24675,0,2020-01-10 03:00:00,1014,18,29,9,2020-01-10,03:00:00,1,3,5
24676,0,2020-01-10 04:00:00,1014,16,34,9,2020-01-10,04:00:00,1,4,5
24677,1,2020-01-10 05:00:00,1014,16,39,9,2020-01-10,05:00:00,1,5,5
24678,1,2020-01-10 06:00:00,1014,14,44,9,2020-01-10,06:00:00,1,6,5
24679,1,2020-01-10 07:00:00,1015,16,48,9,2020-01-10,07:00:00,1,7,5
24680,2,2020-01-10 08:00:00,1015,16,52,9,2020-01-10,08:00:00,1,8,5
24681,2,2020-01-10 09:00:00,1016,16,56,9,2020-01-10,09:00:00,1,9,5
24682,3,2020-01-10 10:00:00,1015,18,82,9,2020-01-10,10:00:00,1,10,5
24683,3,2020-01-10 11:00:00,1015,20,108,9,2020-01-10,11:00:00,1,11,5
24684,3,2020-01-10 12:00:00,1014,20,135,10,2020-01-10,12:00:00,1,12,5
24685,5,2020-01-10 13:00:00,1014,20,193,13,2020-01-10,13:00:00,1,13,5
24686,6,2020-01-10 14:00:00,1013,20,252,16,2020-01-10,14:00:00,1,14,5
24687,7,2020-01-10 15:00:00,1012,18,310,20,2020-01-10,15:00:00,1,15,5
24688,8,2020-01-10 16:00:00,1012,18,317,20,2020-01-10,16:00:00,1,16,5
24689,8,2020-01-10 17:00:00,1012,16,323,21,2020-01-10,17:00:00,1,17,5
24690,9,2020-01-10 18:00:00,1013,14,330,21,2020-01-10,18:00:00,1,18,5
24691,8,2020-01-10 19:00:00,1013,14,302,19,2020-01-10,19:00:00,1,19,5
24692,7,2020-01-10 20:00:00,1014,12,275,17,2020-01-10,20:00:00,1,20,5
24693,5,2020-01-10 21:00:00,1014,10,248,15,2020-01-10,21:00:00,1,21,5
24694,5,2020-01-10 22:00:00,1014,10,174,13,2020-01-10,22:00:00,1,22,5
24695,4,2020-01-10 23:00:00,1014,10,101,11,2020-01-10,23:00:00,1,23,5
24696,3,2020-01-11 00:00:00,1014,10,27,10,2020-01-11,00:00:00,1,0,6
24697,3,2020-01-11 01:00:00,1014,12,24,10,2020-01-11,01:00:00,1,1,6
24698,2,2020-01-11 02:00:00,1014,14,21,10,2020-01-11,02:00:00,1,2,6
24699,2,2020-01-11 03:00:00,1013,16,17,10,2020-01-11,03:00:00,1,3,6
24700,3,2020-01-11 04:00:00,1014,14,21,10,2020-01-11,04:00:00,1,4,6
24701,3,2020-01-11 05:00:00,1014,14,25,10,2020-01-11,05:00:00,1,5,6
24702,4,2020-01-11 06:00:00,1014,12,29,10,2020-01-11,06:00:00,1,6,6
24703,6,2020-01-11 07:00:00,1015,12,27,10,2020-01-11,07:00:00,1,7,6
24704,7,2020-01-11 08:00:00,1015,14,24,10,2020-01-11,08:00:00,1,8,6
24705,9,2020-01-11 09:00:00,1016,14,22,10,2020-01-11,09:00:00,1,9,6
24706,10,2020-01-11 10:00:00,1015,16,53,11,2020-01-11,10:00:00,1,10,6
24707,11,2020-01-11 11:00:00,1015,16,83,12,2020-01-11,11:00:00,1,11,6
24708,12,2020-01-11 12:00:00,1014,18,114,13,2020-01-11,12:00:00,1,12,6
24709,13,2020-01-11 13:00:00,1013,18,185,17,2020-01-11,13:00:00,1,13,6
24710,14,2020-01-11 14:00:00,1012,18,256,20,2020-01-11,14:00:00,1,14,6
24711,16,2020-01-11 15:00:00,1012,16,327,24,2020-01-11,15:00:00,1,15,6
24712,17,2020-01-11 16:00:00,1012,16,330,24,2020-01-11,16:00:00,1,16,6
24713,18,2020-01-11 17:00:00,1012,16,333,25,2020-01-11,17:00:00,1,17,6
24714,19,2020-01-11 18:00:00,1012,16,336,25,2020-01-11,18:00:00,1,18,6
24715,16,2020-01-11 19:00:00,1013,14,304,22,2020-01-11,19:00:00,1,19,6
24716,13,2020-01-11 20:00:00,1013,12,271,19,2020-01-11,20:00:00,1,20,6
24717,10,2020-01-11 21:00:00,1014,12,239,16,2020-01-11,21:00:00,1,21,6
24718,7,2020-01-11 22:00:00,1013,12,165,14,2020-01-11,22:00:00,1,22,6
24719,3,2020-01-11 23:00:00,1013,12,91,11,2020-01-11,23:00:00,1,23,6
24720,0,2020-01-12 00:00:00,1013,12,17,9,2020-01-12,00:00:00,1,0,7
24721,0,2020-01-12 01:00:00,1013,14,17,9,2020-01-12,01:00:00,1,1,7
24722,0,2020-01-12 02:00:00,1012,16,18,9,2020-01-12,02:00:00,1,2,7
24723,0,2020-01-12 03:00:00,1012,18,18,8,2020-01-12,03:00:00,1,3,7
24724,0,2020-01-12 04:00:00,1012,18,21,8,2020-01-12,04:00:00,1,4,7
24725,0,2020-01-12 05:00:00,1012,16,24,8,2020-01-12,05:00:00,1,5,7
24726,1,2020-01-12 06:00:00,1013,16,27,8,2020-01-12,06:00:00,1,6,7
24727,1,2020-01-12 07:00:00,1013,16,65,8,2020-01-12,07:00:00,1,7,7
24728,2,2020-01-12 08:00:00,1014,16,104,8,2020-01-12,08:00:00,1,8,7
24729,2,2020-01-12 09:00:00,1014,18,142,8,2020-01-12,09:00:00,1,9,7
24730,2,2020-01-12 10:00:00,1014,18,201,9,2020-01-12,10:00:00,1,10,7
24731,3,2020-01-12 11:00:00,1014,18,259,10,2020-01-12,11:00:00,1,11,7
24732,3,2020-01-12 12:00:00,1014,18,317,12,2020-01-12,12:00:00,1,12,7
24733,2,2020-01-12 13:00:00,1013,18,314,13,2020-01-12,13:00:00,1,13,7
24734,2,2020-01-12 14:00:00,1012,18,312,15,2020-01-12,14:00:00,1,14,7
24735,2,2020-01-12 15:00:00,1011,18,309,17,2020-01-12,15:00:00,1,15,7
24736,1,2020-01-12 16:00:00,1011,18,314,17,2020-01-12,16:00:00,1,16,7
24737,1,2020-01-12 17:00:00,1011,18,319,16,2020-01-12,17:00:00,1,17,7
24738,0,2020-01-12 18:00:00,1011,18,324,16,2020-01-12,18:00:00,1,18,7
24739,0,2020-01-12 19:00:00,1012,16,292,14,2020-01-12,19:00:00,1,19,7
24740,0,2020-01-12 20:00:00,1012,16,260,12,2020-01-12,20:00:00,1,20,7
24741,1,2020-01-12 21:00:00,1013,16,227,10,2020-01-12,21:00:00,1,21,7
24742,1,2020-01-12 22:00:00,1013,14,191,9,2020-01-12,22:00:00,1,22,7
24743,1,2020-01-12 23:00:00,1012,14,155,7,2020-01-12,23:00:00,1,23,7
24744,2,2020-01-13 00:00:00,1012,12,118,5,2020-01-13,00:00:00,1,0,1
24745,2,2020-01-13 01:00:00,1012,14,157,6,2020-01-13,01:00:00,1,1,1
24746,2,2020-01-13 02:00:00,1012,16,195,8,2020-01-13,02:00:00,1,2,1
24747,1,2020-01-13 03:00:00,1011,18,234,9,2020-01-13,03:00:00,1,3,1
24748,2,2020-01-13 04:00:00,1011,16,158,9,2020-01-13,04:00:00,1,4,1
24749,2,2020-01-13 05:00:00,1011,14,81,10,2020-01-13,05:00:00,1,5,1
24750,3,2020-01-13 06:00:00,1012,12,5,11,2020-01-13,06:00:00,1,6,1
24751,3,2020-01-13 07:00:00,1012,12,33,10,2020-01-13,07:00:00,1,7,1
24752,4,2020-01-13 08:00:00,1013,14,62,8,2020-01-13,08:00:00,1,8,1
24753,5,2020-01-13 09:00:00,1013,14,90,7,2020-01-13,09:00:00,1,9,1
24754,4,2020-01-13 10:00:00,1013,14,146,9,2020-01-13,10:00:00,1,10,1
24755,4,2020-01-13 11:00:00,1013,14,202,10,2020-01-13,11:00:00,1,11,1
24756,3,2020-01-13 12:00:00,1012,16,257,12,2020-01-13,12:00:00,1,12,1
24757,2,2020-01-13 13:00:00,1012,16,265,14,2020-01-13,13:00:00,1,13,1
24758,2,2020-01-13 14:00:00,1011,14,273,17,2020-01-13,14:00:00,1,14,1
24759,1,2020-01-13 15:00:00,1010,14,281,20,2020-01-13,15:00:00,1,15,1
24760,1,2020-01-13 16:00:00,1010,14,285,19,2020-01-13,16:00:00,1,16,1
24761,0,2020-01-13 17:00:00,1011,12,289,18,2020-01-13,17:00:00,1,17,1
24762,0,2020-01-13 18:00:00,1011,12,293,17,2020-01-13,18:00:00,1,18,1
24763,0,2020-01-13 19:00:00,1011,10,292,15,2020-01-13,19:00:00,1,19,1
24764,0,2020-01-13 20:00:00,1012,8,291,13,2020-01-13,20:00:00,1,20,1
24765,0,2020-01-13 21:00:00,1012,6,289,12,2020-01-13,21:00:00,1,21,1
24766,4,2020-01-13 22:00:00,1012,6,286,11,2020-01-13,22:00:00,1,22,1
24767,8,2020-01-13 23:00:00,1012,4,283,11,2020-01-13,23:00:00,1,23,1
24768,12,2020-01-14 00:00:00,1012,4,280,10,2020-01-14,00:00:00,1,0,2
24769,25,2020-01-14 01:00:00,1012,4,282,10,2020-01-14,01:00:00,1,1,2
24770,39,2020-01-14 02:00:00,1012,6,285,10,2020-01-14,02:00:00,1,2,2
24771,52,2020-01-14 03:00:00,1011,8,287,10,2020-01-14,03:00:00,1,3,2
24772,63,2020-01-14 04:00:00,1011,8,290,10,2020-01-14,04:00:00,1,4,2
24773,74,2020-01-14 05:00:00,1012,8,292,10,2020-01-14,05:00:00,1,5,2
24774,84,2020-01-14 06:00:00,1012,8,295,10,2020-01-14,06:00:00,1,6,2
24775,85,2020-01-14 07:00:00,1012,8,289,10,2020-01-14,07:00:00,1,7,2
24776,86,2020-01-14 08:00:00,1013,10,284,10,2020-01-14,08:00:00,1,8,2
24777,87,2020-01-14 09:00:00,1014,10,279,10,2020-01-14,09:00:00,1,9,2
24778,77,2020-01-14 10:00:00,1013,10,271,12,2020-01-14,10:00:00,1,10,2
24779,68,2020-01-14 11:00:00,1013,12,263,13,2020-01-14,11:00:00,1,11,2
24780,59,2020-01-14 12:00:00,1013,12,255,14,2020-01-14,12:00:00,1,12,2
24781,43,2020-01-14 13:00:00,1013,12,254,15,2020-01-14,13:00:00,1,13,2
24782,28,2020-01-14 14:00:00,1012,12,254,16,2020-01-14,14:00:00,1,14,2
24783,12,2020-01-14 15:00:00,1012,12,253,17,2020-01-14,15:00:00,1,15,2
24784,20,2020-01-14 16:00:00,1012,10,261,17,2020-01-14,16:00:00,1,16,2
24785,27,2020-01-14 17:00:00,1012,10,269,17,2020-01-14,17:00:00,1,17,2
24786,35,2020-01-14 18:00:00,1013,10,278,18,2020-01-14,18:00:00,1,18,2
24787,46,2020-01-14 19:00:00,1013,8,292,18,2020-01-14,19:00:00,1,19,2
24788,57,2020-01-14 20:00:00,1014,8,306,18,2020-01-14,20:00:00,1,20,2
24789,68,2020-01-14 21:00:00,1015,6,320,18,2020-01-14,21:00:00,1,21,2
24790,73,2020-01-14 22:00:00,1015,6,321,18,2020-01-14,22:00:00,1,22,2
24791,77,2020-01-14 23:00:00,1015,6,322,19,2020-01-14,23:00:00,1,23,2
24792,82,2020-01-15 00:00:00,1015,6,323,19,2020-01-15,00:00:00,1,0,3
24793,73,2020-01-15 01:00:00,1015,6,323,19,2020-01-15,01:00:00,1,1,3
24794,65,2020-01-15 02:00:00,1014,6,323,20,2020-01-15,02:00:00,1,2,3
24795,57,2020-01-15 03:00:00,1014,4,323,20,2020-01-15,03:00:00,1,3,3
24796,51,2020-01-15 04:00:00,1015,4,327,19,2020-01-15,04:00:00,1,4,3
24797,44,2020-01-15 05:00:00,1015,4,330,18,2020-01-15,05:00:00,1,5,3
24798,38,2020-01-15 06:00:00,1015,4,333,17,2020-01-15,06:00:00,1,6,3
24799,45,2020-01-15 07:00:00,1016,4,337,17,2020-01-15,07:00:00,1,7,3
24800,51,2020-01-15 08:00:00,1017,4,342,17,2020-01-15,08:00:00,1,8,3
24801,58,2020-01-15 09:00:00,1017,4,346,17,2020-01-15,09:00:00,1,9,3
24802,49,2020-01-15 10:00:00,1017,4,342,17,2020-01-15,10:00:00,1,10,3
24803,39,2020-01-15 11:00:00,1017,6,338,17,2020-01-15,11:00:00,1,11,3
24804,30,2020-01-15 12:00:00,1017,6,335,18,2020-01-15,12:00:00,1,12,3
24805,20,2020-01-15 13:00:00,1016,6,330,18,2020-01-15,13:00:00,1,13,3
24806,10,2020-01-15 14:00:00,1015,6,325,19,2020-01-15,14:00:00,1,14,3
24807,0,2020-01-15 15:00:00,1015,8,320,20,2020-01-15,15:00:00,1,15,3
24808,0,2020-01-15 16:00:00,1015,6,322,20,2020-01-15,16:00:00,1,16,3
24809,0,2020-01-15 17:00:00,1015,4,324,21,2020-01-15,17:00:00,1,17,3
24810,0,2020-01-15 18:00:00,1015,2,326,21,2020-01-15,18:00:00,1,18,3
24811,0,2020-01-15 19:00:00,1015,0,294,19,2020-01-15,19:00:00,1,19,3
24812,0,2020-01-15 20:00:00,1016,-2,261,17,2020-01-15,20:00:00,1,20,3
24813,0,2020-01-15 21:00:00,1016,-4,229,15,2020-01-15,21:00:00,1,21,3
24814,0,2020-01-15 22:00:00,1016,-4,155,14,2020-01-15,22:00:00,1,22,3
24815,0,2020-01-15 23:00:00,1016,-4,81,13,2020-01-15,23:00:00,1,23,3
24816,0,2020-01-16 00:00:00,1016,-4,7,13,2020-01-16,00:00:00,1,0,4
24817,0,2020-01-16 01:00:00,1016,0,11,13,2020-01-16,01:00:00,1,1,4
24818,0,2020-01-16 02:00:00,1016,2,14,13,2020-01-16,02:00:00,1,2,4
24819,0,2020-01-16 03:00:00,1015,4,18,13,2020-01-16,03:00:00,1,3,4
24820,0,2020-01-16 04:00:00,1015,4,21,13,2020-01-16,04:00:00,1,4,4
24821,0,2020-01-16 05:00:00,1016,4,24,13,2020-01-16,05:00:00,1,5,4
24822,0,2020-01-16 06:00:00,1016,2,26,13,2020-01-16,06:00:00,1,6,4
24823,0,2020-01-16 07:00:00,1016,4,24,13,2020-01-16,07:00:00,1,7,4
24824,0,2020-01-16 08:00:00,1017,4,22,13,2020-01-16,08:00:00,1,8,4
24825,0,2020-01-16 09:00:00,1017,4,20,13,2020-01-16,09:00:00,1,9,4
24826,0,2020-01-16 10:00:00,1017,6,51,13,2020-01-16,10:00:00,1,10,4
24827,0,2020-01-16 11:00:00,1016,8,82,13,2020-01-16,11:00:00,1,11,4
24828,0,2020-01-16 12:00:00,1016,10,113,13,2020-01-16,12:00:00,1,12,4
24829,0,2020-01-16 13:00:00,1015,10,183,15,2020-01-16,13:00:00,1,13,4
24830,0,2020-01-16 14:00:00,1014,10,253,18,2020-01-16,14:00:00,1,14,4
24831,0,2020-01-16 15:00:00,1013,10,323,21,2020-01-16,15:00:00,1,15,4
24832,0,2020-01-16 16:00:00,1013,10,326,21,2020-01-16,16:00:00,1,16,4
24833,0,2020-01-16 17:00:00,1013,8,329,22,2020-01-16,17:00:00,1,17,4
