,cloud_cover,time,pressure_kpa,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
31515,8.0,2020-10-21 03:00:00,1012.0,18.0,58.0,10.0,2020-10-21,03:00:00,10,3,3
31516,8.0,2020-10-21 04:00:00,1012.0,18.0,63.0,10.0,2020-10-21,04:00:00,10,4,3
31517,8.0,2020-10-21 05:00:00,1012.0,16.0,67.0,10.0,2020-10-21,05:00:00,10,5,3
31518,8.0,2020-10-21 06:00:00,1013.0,16.0,72.0,10.0,2020-10-21,06:00:00,10,6,3
31519,8.0,2020-10-21 07:00:00,1013.0,18.0,75.0,10.0,2020-10-21,07:00:00,10,7,3
31520,8.0,2020-10-21 08:00:00,1014.0,18.0,79.0,10.0,2020-10-21,08:00:00,10,8,3
31521,8.0,2020-10-21 09:00:00,1014.0,18.0,82.0,10.0,2020-10-21,09:00:00,10,9,3
31522,8.0,2020-10-21 10:00:00,1014.0,20.0,109.0,9.0,2020-10-21,10:00:00,10,10,3
31523,8.0,2020-10-21 11:00:00,1013.0,22.0,135.0,9.0,2020-10-21,11:00:00,10,11,3
31524,8.0,2020-10-21 12:00:00,1013.0,22.0,161.0,8.0,2020-10-21,12:00:00,10,12,3
31525,9.0,2020-10-21 13:00:00,1012.0,24.0,213.0,9.0,2020-10-21,13:00:00,10,13,3
31526,9.0,2020-10-21 14:00:00,1012.0,24.0,265.0,9.0,2020-10-21,14:00:00,10,14,3
31527,9.0,2020-10-21 15:00:00,1011.0,24.0,317.0,10.0,2020-10-21,15:00:00,10,15,3
31528,9.0,2020-10-21 16:00:00,1011.0,24.0,322.0,11.0,2020-10-21,16:00:00,10,16,3
31529,8.0,2020-10-21 17:00:00,1011.0,22.0,327.0,12.0,2020-10-21,17:00:00,10,17,3
31530,7.0,2020-10-21 18:00:00,1011.0,22.0,332.0,14.0,2020-10-21,18:00:00,10,18,3
31531,6.0,2020-10-21 19:00:00,1012.0,20.0,302.0,13.0,2020-10-21,19:00:00,10,19,3
31532,5.0,2020-10-21 20:00:00,1012.0,20.0,272.0,12.0,2020-10-21,20:00:00,10,20,3
31533,3.0,2020-10-21 21:00:00,1013.0,20.0,242.0,11.0,2020-10-21,21:00:00,10,21,3
31534,3.0,2020-10-21 22:00:00,1012.0,18.0,178.0,10.0,2020-10-21,22:00:00,10,22,3
31535,3.0,2020-10-21 23:00:00,1012.0,18.0,114.0,9.0,2020-10-21,23:00:00,10,23,3
31536,3.0,2020-10-22 00:00:00,1012.0,16.0,50.0,8.0,2020-10-22,00:00:00,10,0,4
31537,3.0,2020-10-22 01:00:00,1012.0,16.0,55.0,8.0,2020-10-22,01:00:00,10,1,4
31538,4.0,2020-10-22 02:00:00,1011.0,18.0,60.0,8.0,2020-10-22,02:00:00,10,2,4
31539,4.0,2020-10-22 03:00:00,1011.0,18.0,66.0,9.0,2020-10-22,03:00:00,10,3,4
31540,4.0,2020-10-22 04:00:00,1011.0,18.0,64.0,9.0,2020-10-22,04:00:00,10,4,4
31541,5.0,2020-10-22 05:00:00,1012.0,16.0,63.0,10.0,2020-10-22,05:00:00,10,5,4
31542,5.0,2020-10-22 06:00:00,1012.0,16.0,61.0,10.0,2020-10-22,06:00:00,10,6,4
31543,6.0,2020-10-22 07:00:00,1013.0,18.0,61.0,10.0,2020-10-22,07:00:00,10,7,4
31544,7.0,2020-10-22 08:00:00,1014.0,18.0,62.0,10.0,2020-10-22,08:00:00,10,8,4
31545,8.0,2020-10-22 09:00:00,1014.0,18.0,62.0,9.0,2020-10-22,09:00:00,10,9,4
31546,7.0,2020-10-22 10:00:00,1014.0,20.0,88.0,9.0,2020-10-22,10:00:00,10,10,4
31547,7.0,2020-10-22 11:00:00,1014.0,22.0,114.0,8.0,2020-10-22,11:00:00,10,11,4
31548,6.0,2020-10-22 12:00:00,1014.0,22.0,141.0,7.0,2020-10-22,12:00:00,10,12,4
31549,6.0,2020-10-22 13:00:00,1013.0,24.0,197.0,8.0,2020-10-22,13:00:00,10,13,4
31550,5.0,2020-10-22 14:00:00,1012.0,24.0,253.0,9.0,2020-10-22,14:00:00,10,14,4
31551,4.0,2020-10-22 15:00:00,1012.0,24.0,309.0,10.0,2020-10-22,15:00:00,10,15,4
31552,4.0,2020-10-22 16:00:00,1012.0,24.0,315.0,11.0,2020-10-22,16:00:00,10,16,4
31553,4.0,2020-10-22 17:00:00,1012.0,22.0,322.0,12.0,2020-10-22,17:00:00,10,17,4
31554,4.0,2020-10-22 18:00:00,1012.0,22.0,328.0,14.0,2020-10-22,18:00:00,10,18,4
31555,4.0,2020-10-22 19:00:00,1013.0,22.0,299.0,13.0,2020-10-22,19:00:00,10,19,4
31556,5.0,2020-10-22 20:00:00,1013.0,20.0,271.0,12.0,2020-10-22,20:00:00,10,20,4
31557,5.0,2020-10-22 21:00:00,1014.0,20.0,242.0,12.0,2020-10-22,21:00:00,10,21,4
31558,5.0,2020-10-22 22:00:00,1014.0,20.0,179.0,11.0,2020-10-22,22:00:00,10,22,4
31559,6.0,2020-10-22 23:00:00,1014.0,20.0,115.0,10.0,2020-10-22,23:00:00,10,23,4
31560,6.0,2020-10-23 00:00:00,1014.0,20.0,51.0,9.0,2020-10-23,00:00:00,10,0,5
31561,5.0,2020-10-23 01:00:00,1013.0,18.0,57.0,9.0,2020-10-23,01:00:00,10,1,5
31562,5.0,2020-10-23 02:00:00,1013.0,18.0,63.0,9.0,2020-10-23,02:00:00,10,2,5
31563,4.0,2020-10-23 03:00:00,1013.0,18.0,69.0,10.0,2020-10-23,03:00:00,10,3,5
31564,4.0,2020-10-23 04:00:00,1013.0,18.0,72.0,10.0,2020-10-23,04:00:00,10,4,5
31565,3.0,2020-10-23 05:00:00,1014.0,16.0,74.0,11.0,2020-10-23,05:00:00,10,5,5
31566,3.0,2020-10-23 06:00:00,1014.0,16.0,76.0,12.0,2020-10-23,06:00:00,10,6,5
31567,2.0,2020-10-23 07:00:00,1015.0,18.0,79.0,12.0,2020-10-23,07:00:00,10,7,5
31568,1.0,2020-10-23 08:00:00,1015.0,18.0,83.0,13.0,2020-10-23,08:00:00,10,8,5
31569,0.0,2020-10-23 09:00:00,1016.0,20.0,86.0,13.0,2020-10-23,09:00:00,10,9,5
31570,0.0,2020-10-23 10:00:00,1016.0,22.0,87.0,12.0,2020-10-23,10:00:00,10,10,5
31571,0.0,2020-10-23 11:00:00,1015.0,24.0,88.0,12.0,2020-10-23,11:00:00,10,11,5
31572,0.0,2020-10-23 12:00:00,1015.0,26.0,89.0,11.0,2020-10-23,12:00:00,10,12,5
31573,0.0,2020-10-23 13:00:00,1014.0,26.0,114.0,10.0,2020-10-23,13:00:00,10,13,5
31574,1.0,2020-10-23 14:00:00,1014.0,26.0,139.0,9.0,2020-10-23,14:00:00,10,14,5
31575,1.0,2020-10-23 15:00:00,1013.0,28.0,164.0,9.0,2020-10-23,15:00:00,10,15,5
31576,1.0,2020-10-23 16:00:00,1013.0,26.0,222.0,11.0,2020-10-23,16:00:00,10,16,5
31577,1.0,2020-10-23 17:00:00,1014.0,22.0,279.0,13.0,2020-10-23,17:00:00,10,17,5
31578,2.0,2020-10-23 18:00:00,1014.0,20.0,337.0,15.0,2020-10-23,18:00:00,10,18,5
31579,1.0,2020-10-23 19:00:00,1014.0,18.0,309.0,14.0,2020-10-23,19:00:00,10,19,5
31580,1.0,2020-10-23 20:00:00,1015.0,16.0,282.0,13.0,2020-10-23,20:00:00,10,20,5
31581,0.0,2020-10-23 21:00:00,1015.0,14.0,254.0,13.0,2020-10-23,21:00:00,10,21,5
31582,0.0,2020-10-23 22:00:00,1015.0,12.0,189.0,12.0,2020-10-23,22:00:00,10,22,5
31583,0.0,2020-10-23 23:00:00,1015.0,12.0,125.0,11.0,2020-10-23,23:00:00,10,23,5
31584,0.0,2020-10-24 00:00:00,1015.0,12.0,61.0,10.0,2020-10-24,00:00:00,10,0,6
31585,0.0,2020-10-24 01:00:00,1015.0,14.0,62.0,10.0,2020-10-24,01:00:00,10,1,6
31586,0.0,2020-10-24 02:00:00,1014.0,16.0,64.0,11.0,2020-10-24,02:00:00,10,2,6
31587,0.0,2020-10-24 03:00:00,1014.0,18.0,65.0,11.0,2020-10-24,03:00:00,10,3,6
31588,0.0,2020-10-24 04:00:00,1014.0,18.0,68.0,12.0,2020-10-24,04:00:00,10,4,6
31589,0.0,2020-10-24 05:00:00,1015.0,16.0,71.0,13.0,2020-10-24,05:00:00,10,5,6
31590,0.0,2020-10-24 06:00:00,1015.0,16.0,74.0,13.0,2020-10-24,06:00:00,10,6,6
31591,0.0,2020-10-24 07:00:00,1015.0,16.0,76.0,14.0,2020-10-24,07:00:00,10,7,6
31592,0.0,2020-10-24 08:00:00,1016.0,16.0,78.0,14.0,2020-10-24,08:00:00,10,8,6
31593,0.0,2020-10-24 09:00:00,1016.0,18.0,80.0,15.0,2020-10-24,09:00:00,10,9,6
31594,0.0,2020-10-24 10:00:00,1016.0,20.0,78.0,14.0,2020-10-24,10:00:00,10,10,6
31595,0.0,2020-10-24 11:00:00,1016.0,22.0,76.0,13.0,2020-10-24,11:00:00,10,11,6
31596,0.0,2020-10-24 12:00:00,1015.0,24.0,74.0,13.0,2020-10-24,12:00:00,10,12,6
31597,1.0,2020-10-24 13:00:00,1015.0,26.0,96.0,11.0,2020-10-24,13:00:00,10,13,6
31598,3.0,2020-10-24 14:00:00,1014.0,26.0,118.0,9.0,2020-10-24,14:00:00,10,14,6
31599,4.0,2020-10-24 15:00:00,1013.0,28.0,141.0,8.0,2020-10-24,15:00:00,10,15,6
31600,8.0,2020-10-24 16:00:00,1014.0,24.0,207.0,10.0,2020-10-24,16:00:00,10,16,6
31601,12.0,2020-10-24 17:00:00,1014.0,22.0,274.0,12.0,2020-10-24,17:00:00,10,17,6
31602,16.0,2020-10-24 18:00:00,1014.0,20.0,341.0,15.0,2020-10-24,18:00:00,10,18,6
31603,19.0,2020-10-24 19:00:00,1014.0,20.0,311.0,14.0,2020-10-24,19:00:00,10,19,6
31604,22.0,2020-10-24 20:00:00,1015.0,18.0,282.0,13.0,2020-10-24,20:00:00,10,20,6
31605,25.0,2020-10-24 21:00:00,1015.0,18.0,252.0,12.0,2020-10-24,21:00:00,10,21,6
31606,26.0,2020-10-24 22:00:00,1015.0,18.0,189.0,10.0,2020-10-24,22:00:00,10,22,6
31607,26.0,2020-10-24 23:00:00,1015.0,18.0,126.0,9.0,2020-10-24,23:00:00,10,23,6
31608,27.0,2020-10-25 00:00:00,1015.0,18.0,63.0,8.0,2020-10-25,00:00:00,10,0,7
31609,25.0,2020-10-25 01:00:00,1014.0,16.0,67.0,9.0,2020-10-25,01:00:00,10,1,7
31610,22.0,2020-10-25 02:00:00,1014.0,16.0,71.0,9.0,2020-10-25,02:00:00,10,2,7
31611,20.0,2020-10-25 03:00:00,1014.0,16.0,74.0,10.0,2020-10-25,03:00:00,10,3,7
31612,17.0,2020-10-25 04:00:00,1014.0,16.0,74.0,11.0,2020-10-25,04:00:00,10,4,7
31613,15.0,2020-10-25 05:00:00,1014.0,14.0,74.0,12.0,2020-10-25,05:00:00,10,5,7
31614,13.0,2020-10-25 06:00:00,1015.0,14.0,74.0,13.0,2020-10-25,06:00:00,10,6,7
31615,12.0,2020-10-25 07:00:00,1015.0,16.0,78.0,13.0,2020-10-25,07:00:00,10,7,7
31616,12.0,2020-10-25 08:00:00,1016.0,16.0,82.0,13.0,2020-10-25,08:00:00,10,8,7
31617,12.0,2020-10-25 09:00:00,1016.0,16.0,86.0,13.0,2020-10-25,09:00:00,10,9,7
31618,13.0,2020-10-25 10:00:00,1016.0,18.0,99.0,11.0,2020-10-25,10:00:00,10,10,7
31619,14.0,2020-10-25 11:00:00,1016.0,20.0,112.0,9.0,2020-10-25,11:00:00,10,11,7
31620,15.0,2020-10-25 12:00:00,1015.0,22.0,126.0,8.0,2020-10-25,12:00:00,10,12,7
31621,14.0,2020-10-25 13:00:00,1015.0,22.0,160.0,6.0,2020-10-25,13:00:00,10,13,7
31622,14.0,2020-10-25 14:00:00,1014.0,24.0,195.0,5.0,2020-10-25,14:00:00,10,14,7
31623,14.0,2020-10-25 15:00:00,1014.0,24.0,230.0,4.0,2020-10-25,15:00:00,10,15,7
31624,14.0,2020-10-25 16:00:00,1014.0,22.0,262.0,7.0,2020-10-25,16:00:00,10,16,7
31625,14.0,2020-10-25 17:00:00,1014.0,22.0,294.0,9.0,2020-10-25,17:00:00,10,17,7
31626,14.0,2020-10-25 18:00:00,1014.0,20.0,326.0,12.0,2020-10-25,18:00:00,10,18,7
31627,13.0,2020-10-25 19:00:00,1015.0,20.0,294.0,13.0,2020-10-25,19:00:00,10,19,7
31628,11.0,2020-10-25 20:00:00,1015.0,18.0,261.0,13.0,2020-10-25,20:00:00,10,20,7
31629,10.0,2020-10-25 21:00:00,1016.0,18.0,229.0,14.0,2020-10-25,21:00:00,10,21,7
31630,9.0,2020-10-25 22:00:00,1015.0,18.0,162.0,12.0,2020-10-25,22:00:00,10,22,7
31631,8.0,2020-10-25 23:00:00,1015.0,18.0,94.0,11.0,2020-10-25,23:00:00,10,23,7
31632,8.0,2020-10-26 00:00:00,1015.0,18.0,27.0,9.0,2020-10-26,00:00:00,10,0,1
31633,6.0,2020-10-26 01:00:00,1015.0,18.0,39.0,9.0,2020-10-26,01:00:00,10,1,1
31634,5.0,2020-10-26 02:00:00,1014.0,18.0,51.0,9.0,2020-10-26,02:00:00,10,2,1
31635,3.0,2020-10-26 03:00:00,1014.0,18.0,62.0,9.0,2020-10-26,03:00:00,10,3,1
31636,3.0,2020-10-26 04:00:00,1014.0,16.0,67.0,10.0,2020-10-26,04:00:00,10,4,1
31637,3.0,2020-10-26 05:00:00,1014.0,16.0,71.0,11.0,2020-10-26,05:00:00,10,5,1
31638,2.0,2020-10-26 06:00:00,1014.0,16.0,76.0,12.0,2020-10-26,06:00:00,10,6,1
31639,2.0,2020-10-26 07:00:00,1015.0,16.0,77.0,12.0,2020-10-26,07:00:00,10,7,1
31640,1.0,2020-10-26 08:00:00,1016.0,18.0,79.0,11.0,2020-10-26,08:00:00,10,8,1
31641,1.0,2020-10-26 09:00:00,1016.0,20.0,81.0,11.0,2020-10-26,09:00:00,10,9,1
31642,1.0,2020-10-26 10:00:00,1016.0,20.0,106.0,10.0,2020-10-26,10:00:00,10,10,1
31643,1.0,2020-10-26 11:00:00,1015.0,22.0,132.0,9.0,2020-10-26,11:00:00,10,11,1
31644,1.0,2020-10-26 12:00:00,1015.0,24.0,157.0,8.0,2020-10-26,12:00:00,10,12,1
31645,1.0,2020-10-26 13:00:00,1014.0,26.0,206.0,8.0,2020-10-26,13:00:00,10,13,1
31646,0.0,2020-10-26 14:00:00,1013.0,26.0,255.0,8.0,2020-10-26,14:00:00,10,14,1
31647,0.0,2020-10-26 15:00:00,1012.0,26.0,305.0,8.0,2020-10-26,15:00:00,10,15,1
31648,0.0,2020-10-26 16:00:00,1012.0,26.0,310.0,10.0,2020-10-26,16:00:00,10,16,1
31649,0.0,2020-10-26 17:00:00,1013.0,24.0,316.0,12.0,2020-10-26,17:00:00,10,17,1
31650,0.0,2020-10-26 18:00:00,1013.0,22.0,322.0,14.0,2020-10-26,18:00:00,10,18,1
31651,0.0,2020-10-26 19:00:00,1013.0,22.0,295.0,13.0,2020-10-26,19:00:00,10,19,1
31652,0.0,2020-10-26 20:00:00,1013.0,20.0,269.0,13.0,2020-10-26,20:00:00,10,20,1
31653,0.0,2020-10-26 21:00:00,1013.0,18.0,243.0,13.0,2020-10-26,21:00:00,10,21,1
31654,0.0,2020-10-26 22:00:00,1013.0,18.0,179.0,11.0,2020-10-26,22:00:00,10,22,1
31655,0.0,2020-10-26 23:00:00,1013.0,18.0,116.0,10.0,2020-10-26,23:00:00,10,23,1
31656,0.0,2020-10-27 00:00:00,1013.0,18.0,53.0,8.0,2020-10-27,00:00:00,10,0,2
31657,0.0,2020-10-27 01:00:00,1012.0,18.0,59.0,9.0,2020-10-27,01:00:00,10,1,2
31658,0.0,2020-10-27 02:00:00,1012.0,18.0,65.0,9.0,2020-10-27,02:00:00,10,2,2
31659,0.0,2020-10-27 03:00:00,1012.0,18.0,71.0,10.0,2020-10-27,03:00:00,10,3,2
31660,0.0,2020-10-27 04:00:00,1012.0,18.0,76.0,11.0,2020-10-27,04:00:00,10,4,2
31661,0.0,2020-10-27 05:00:00,1012.0,16.0,81.0,12.0,2020-10-27,05:00:00,10,5,2
31662,0.0,2020-10-27 06:00:00,1012.0,14.0,86.0,13.0,2020-10-27,06:00:00,10,6,2
31663,0.0,2020-10-27 07:00:00,1013.0,16.0,87.0,13.0,2020-10-27,07:00:00,10,7,2
31664,0.0,2020-10-27 08:00:00,1013.0,16.0,88.0,13.0,2020-10-27,08:00:00,10,8,2
31665,0.0,2020-10-27 09:00:00,1014.0,16.0,90.0,14.0,2020-10-27,09:00:00,10,9,2
31666,0.0,2020-10-27 10:00:00,1013.0,18.0,101.0,13.0,2020-10-27,10:00:00,10,10,2
31667,0.0,2020-10-27 11:00:00,1013.0,20.0,113.0,12.0,2020-10-27,11:00:00,10,11,2
31668,0.0,2020-10-27 12:00:00,1012.0,22.0,125.0,12.0,2020-10-27,12:00:00,10,12,2
31669,0.0,2020-10-27 13:00:00,1011.0,24.0,153.0,10.0,2020-10-27,13:00:00,10,13,2
31670,0.0,2020-10-27 14:00:00,1011.0,26.0,180.0,9.0,2020-10-27,14:00:00,10,14,2
31671,0.0,2020-10-27 15:00:00,1010.0,28.0,208.0,7.0,2020-10-27,15:00:00,10,15,2
31672,0.0,2020-10-27 16:00:00,1010.0,26.0,243.0,9.0,2020-10-27,16:00:00,10,16,2
31673,0.0,2020-10-27 17:00:00,1011.0,24.0,278.0,11.0,2020-10-27,17:00:00,10,17,2
31674,0.0,2020-10-27 18:00:00,1011.0,22.0,313.0,13.0,2020-10-27,18:00:00,10,18,2
31675,0.0,2020-10-27 19:00:00,1011.0,20.0,287.0,13.0,2020-10-27,19:00:00,10,19,2
31676,0.0,2020-10-27 20:00:00,1012.0,18.0,261.0,14.0,2020-10-27,20:00:00,10,20,2
31677,0.0,2020-10-27 21:00:00,1013.0,18.0,235.0,14.0,2020-10-27,21:00:00,10,21,2
31678,0.0,2020-10-27 22:00:00,1013.0,16.0,171.0,13.0,2020-10-27,22:00:00,10,22,2
31679,0.0,2020-10-27 23:00:00,1013.0,16.0,107.0,11.0,2020-10-27,23:00:00,10,23,2
31680,0.0,2020-10-28 00:00:00,1013.0,16.0,43.0,10.0,2020-10-28,00:00:00,10,0,3
31681,0.0,2020-10-28 01:00:00,1012.0,16.0,55.0,10.0,2020-10-28,01:00:00,10,1,3
31682,0.0,2020-10-28 02:00:00,1012.0,16.0,66.0,10.0,2020-10-28,02:00:00,10,2,3
31683,0.0,2020-10-28 03:00:00,1012.0,16.0,78.0,10.0,2020-10-28,03:00:00,10,3,3
31684,0.0,2020-10-28 04:00:00,1012.0,16.0,77.0,12.0,2020-10-28,04:00:00,10,4,3
31685,0.0,2020-10-28 05:00:00,1012.0,14.0,77.0,13.0,2020-10-28,05:00:00,10,5,3
31686,0.0,2020-10-28 06:00:00,1013.0,12.0,77.0,14.0,2020-10-28,06:00:00,10,6,3
31687,0.0,2020-10-28 07:00:00,1013.0,14.0,80.0,14.0,2020-10-28,07:00:00,10,7,3
31688,0.0,2020-10-28 08:00:00,1014.0,14.0,82.0,14.0,2020-10-28,08:00:00,10,8,3
31689,0.0,2020-10-28 09:00:00,1014.0,16.0,85.0,13.0,2020-10-28,09:00:00,10,9,3
31690,0.0,2020-10-28 10:00:00,1014.0,18.0,112.0,12.0,2020-10-28,10:00:00,10,10,3
31691,0.0,2020-10-28 11:00:00,1014.0,20.0,140.0,12.0,2020-10-28,11:00:00,10,11,3
31692,0.0,2020-10-28 12:00:00,1013.0,22.0,167.0,11.0,2020-10-28,12:00:00,10,12,3
31693,0.0,2020-10-28 13:00:00,1013.0,24.0,221.0,10.0,2020-10-28,13:00:00,10,13,3
31694,0.0,2020-10-28 14:00:00,1012.0,24.0,275.0,10.0,2020-10-28,14:00:00,10,14,3
31695,0.0,2020-10-28 15:00:00,1012.0,26.0,329.0,9.0,2020-10-28,15:00:00,10,15,3
31696,0.0,2020-10-28 16:00:00,1012.0,24.0,331.0,11.0,2020-10-28,16:00:00,10,16,3
31697,0.0,2020-10-28 17:00:00,1012.0,22.0,333.0,13.0,2020-10-28,17:00:00,10,17,3
31698,0.0,2020-10-28 18:00:00,1012.0,20.0,335.0,15.0,2020-10-28,18:00:00,10,18,3
31699,0.0,2020-10-28 19:00:00,1013.0,20.0,310.0,15.0,2020-10-28,19:00:00,10,19,3
31700,0.0,2020-10-28 20:00:00,1013.0,20.0,285.0,14.0,2020-10-28,20:00:00,10,20,3
31701,0.0,2020-10-28 21:00:00,1014.0,20.0,260.0,13.0,2020-10-28,21:00:00,10,21,3
31702,0.0,2020-10-28 22:00:00,1014.0,20.0,197.0,12.0,2020-10-28,22:00:00,10,22,3
31703,0.0,2020-10-28 23:00:00,1014.0,20.0,135.0,11.0,2020-10-28,23:00:00,10,23,3
31704,0.0,2020-10-29 00:00:00,1014.0,18.0,72.0,10.0,2020-10-29,00:00:00,10,0,4
31705,0.0,2020-10-29 01:00:00,1014.0,18.0,71.0,11.0,2020-10-29,01:00:00,10,1,4
31706,0.0,2020-10-29 02:00:00,1013.0,16.0,69.0,11.0,2020-10-29,02:00:00,10,2,4
31707,0.0,2020-10-29 03:00:00,1013.0,16.0,68.0,12.0,2020-10-29,03:00:00,10,3,4
31708,0.0,2020-10-29 04:00:00,1013.0,16.0,69.0,12.0,2020-10-29,04:00:00,10,4,4
31709,0.0,2020-10-29 05:00:00,1014.0,14.0,70.0,13.0,2020-10-29,05:00:00,10,5,4
31710,0.0,2020-10-29 06:00:00,1014.0,14.0,71.0,13.0,2020-10-29,06:00:00,10,6,4
31711,0.0,2020-10-29 07:00:00,1015.0,14.0,72.0,13.0,2020-10-29,07:00:00,10,7,4
31712,0.0,2020-10-29 08:00:00,1015.0,14.0,72.0,13.0,2020-10-29,08:00:00,10,8,4
31713,0.0,2020-10-29 09:00:00,1016.0,16.0,73.0,13.0,2020-10-29,09:00:00,10,9,4
31714,0.0,2020-10-29 10:00:00,1016.0,18.0,101.0,12.0,2020-10-29,10:00:00,10,10,4
31715,0.0,2020-10-29 11:00:00,1015.0,20.0,129.0,12.0,2020-10-29,11:00:00,10,11,4
31716,0.0,2020-10-29 12:00:00,1014.0,22.0,156.0,11.0,2020-10-29,12:00:00,10,12,4
31717,0.0,2020-10-29 13:00:00,1014.0,22.0,212.0,11.0,2020-10-29,13:00:00,10,13,4
31718,0.0,2020-10-29 14:00:00,1013.0,24.0,268.0,12.0,2020-10-29,14:00:00,10,14,4
31719,0.0,2020-10-29 15:00:00,1012.0,24.0,324.0,12.0,2020-10-29,15:00:00,10,15,4
31720,0.0,2020-10-29 16:00:00,1012.0,22.0,329.0,14.0,2020-10-29,16:00:00,10,16,4
31721,0.0,2020-10-29 17:00:00,1012.0,20.0,333.0,16.0,2020-10-29,17:00:00,10,17,4
31722,0.0,2020-10-29 18:00:00,1012.0,18.0,338.0,18.0,2020-10-29,18:00:00,10,18,4
31723,0.0,2020-10-29 19:00:00,1013.0,18.0,308.0,17.0,2020-10-29,19:00:00,10,19,4
31724,0.0,2020-10-29 20:00:00,1013.0,16.0,279.0,16.0,2020-10-29,20:00:00,10,20,4
31725,0.0,2020-10-29 21:00:00,1014.0,16.0,249.0,15.0,2020-10-29,21:00:00,10,21,4
31726,1.0,2020-10-29 22:00:00,1014.0,14.0,180.0,14.0,2020-10-29,22:00:00,10,22,4
31727,2.0,2020-10-29 23:00:00,1013.0,12.0,111.0,12.0,2020-10-29,23:00:00,10,23,4
31728,3.0,2020-10-30 00:00:00,1013.0,10.0,41.0,10.0,2020-10-30,00:00:00,10,0,5
31729,5.0,2020-10-30 01:00:00,1013.0,12.0,44.0,11.0,2020-10-30,01:00:00,10,1,5
31730,7.0,2020-10-30 02:00:00,1013.0,12.0,48.0,11.0,2020-10-30,02:00:00,10,2,5
31731,9.0,2020-10-30 03:00:00,1012.0,14.0,51.0,11.0,2020-10-30,03:00:00,10,3,5
31732,9.0,2020-10-30 04:00:00,1013.0,14.0,55.0,11.0,2020-10-30,04:00:00,10,4,5
31733,8.0,2020-10-30 05:00:00,1013.0,14.0,59.0,12.0,2020-10-30,05:00:00,10,5,5
31734,8.0,2020-10-30 06:00:00,1013.0,14.0,63.0,12.0,2020-10-30,06:00:00,10,6,5
31735,7.0,2020-10-30 07:00:00,1014.0,14.0,63.0,12.0,2020-10-30,07:00:00,10,7,5
31736,6.0,2020-10-30 08:00:00,1014.0,16.0,64.0,11.0,2020-10-30,08:00:00,10,8,5
31737,4.0,2020-10-30 09:00:00,1015.0,16.0,64.0,11.0,2020-10-30,09:00:00,10,9,5
31738,5.0,2020-10-30 10:00:00,1014.0,18.0,94.0,11.0,2020-10-30,10:00:00,10,10,5
31739,6.0,2020-10-30 11:00:00,1014.0,20.0,124.0,10.0,2020-10-30,11:00:00,10,11,5
31740,6.0,2020-10-30 12:00:00,1013.0,22.0,154.0,10.0,2020-10-30,12:00:00,10,12,5
31741,10.0,2020-10-30 13:00:00,1012.0,22.0,211.0,11.0,2020-10-30,13:00:00,10,13,5
31742,14.0,2020-10-30 14:00:00,1012.0,22.0,268.0,11.0,2020-10-30,14:00:00,10,14,5
31743,18.0,2020-10-30 15:00:00,1011.0,22.0,325.0,12.0,2020-10-30,15:00:00,10,15,5
31744,22.0,2020-10-30 16:00:00,1011.0,22.0,291.0,14.0,2020-10-30,16:00:00,10,16,5
31745,27.0,2020-10-30 17:00:00,1012.0,20.0,256.0,16.0,2020-10-30,17:00:00,10,17,5
31746,31.0,2020-10-30 18:00:00,1012.0,18.0,221.0,18.0,2020-10-30,18:00:00,10,18,5
31747,28.0,2020-10-30 19:00:00,1012.0,18.0,151.0,17.0,2020-10-30,19:00:00,10,19,5
31748,25.0,2020-10-30 20:00:00,1012.0,18.0,80.0,16.0,2020-10-30,20:00:00,10,20,5
31749,22.0,2020-10-30 21:00:00,1013.0,18.0,10.0,15.0,2020-10-30,21:00:00,10,21,5
31750,20.0,2020-10-30 22:00:00,1012.0,18.0,15.0,14.0,2020-10-30,22:00:00,10,22,5
31751,18.0,2020-10-30 23:00:00,1012.0,18.0,21.0,12.0,2020-10-30,23:00:00,10,23,5
31752,17.0,2020-10-31 00:00:00,1012.0,18.0,27.0,11.0,2020-10-31,00:00:00,10,0,6
31753,20.0,2020-10-31 01:00:00,1011.0,16.0,32.0,10.0,2020-10-31,01:00:00,10,1,6
31754,23.0,2020-10-31 02:00:00,1011.0,16.0,38.0,10.0,2020-10-31,02:00:00,10,2,6
31755,26.0,2020-10-31 03:00:00,1010.0,16.0,43.0,10.0,2020-10-31,03:00:00,10,3,6
31756,26.0,2020-10-31 04:00:00,1011.0,16.0,52.0,9.0,2020-10-31,04:00:00,10,4,6
31757,27.0,2020-10-31 05:00:00,1011.0,16.0,61.0,9.0,2020-10-31,05:00:00,10,5,6
31758,27.0,2020-10-31 06:00:00,1011.0,16.0,69.0,9.0,2020-10-31,06:00:00,10,6,6
31759,26.0,2020-10-31 07:00:00,1012.0,16.0,76.0,10.0,2020-10-31,07:00:00,10,7,6
31760,24.0,2020-10-31 08:00:00,1013.0,16.0,83.0,10.0,2020-10-31,08:00:00,10,8,6
31761,23.0,2020-10-31 09:00:00,1013.0,18.0,89.0,11.0,2020-10-31,09:00:00,10,9,6
31762,21.0,2020-10-31 10:00:00,1013.0,20.0,113.0,10.0,2020-10-31,10:00:00,10,10,6
